timestamp,broker,symbol,bid,ask,spread,spread_points,session,day_of_week
2026-01-16 11:06:20,FPMarkets Raw,XAUUSD,4607.52,4607.59,0.07,7,London,Friday
2026-01-16 11:07:07,Pepperstone Razor,XAUUSD,4606.95,4607.18,0.23,23,London,Friday
2026-01-16 11:07:10,FusionMarkets Zero,XAUUSD,4606.54,4606.66,0.12,12,London,Friday
2026-01-16 11:07:13,ThinkMarkets ThinkZero,XAUUSD,4606.51,4606.59,0.08,8,London,Friday
2026-01-16 11:07:15,ICMarkets Raw,XAUUSD,4606.63,4606.73,0.1,10,London,Friday
2026-01-16 11:07:18,VantageMarkets Raw,XAUUSD,4606.56,4606.64,0.08,8,London,Friday
2026-01-16 11:07:21,FPMarkets Raw,XAUUSD,4606.98,4607.05,0.07,7,London,Friday
2026-01-16 11:08:07,Pepperstone Razor,XAUUSD,4607.15,4607.31,0.16,16,London,Friday
2026-01-16 11:08:10,FusionMarkets Zero,XAUUSD,4606.95,4607.03,0.08,8,London,Friday
2026-01-16 11:08:13,ThinkMarkets ThinkZero,XAUUSD,4606.56,4606.64,0.08,8,London,Friday
2026-01-16 11:08:16,ICMarkets Raw,XAUUSD,4606.83,4606.88,0.05,5,London,Friday
2026-01-16 11:08:18,VantageMarkets Raw,XAUUSD,4606.82,4606.9,0.08,8,London,Friday
2026-01-16 11:08:21,FPMarkets Raw,XAUUSD,4606.95,4607.02,0.07,7,London,Friday
2026-01-16 11:09:08,Pepperstone Razor,XAUUSD,4606.4,4606.6,0.2,20,London,Friday
2026-01-16 11:09:10,FusionMarkets Zero,XAUUSD,4606.06,4606.15,0.09,9,London,Friday
2026-01-16 11:09:14,ThinkMarkets ThinkZero,XAUUSD,4605.69,4605.77,0.08,8,London,Friday
2026-01-16 11:09:16,ICMarkets Raw,XAUUSD,4605.86,4605.94,0.08,8,London,Friday
2026-01-16 11:09:19,VantageMarkets Raw,XAUUSD,4605.79,4605.87,0.08,8,London,Friday
2026-01-16 11:09:21,FPMarkets Raw,XAUUSD,4605.5,4605.57,0.07,7,London,Friday
2026-01-16 11:10:08,Pepperstone Razor,XAUUSD,4605.7,4605.86,0.16,16,London,Friday
2026-01-16 11:10:10,FusionMarkets Zero,XAUUSD,4605.89,4606.01,0.12,12,London,Friday
2026-01-16 11:10:13,ThinkMarkets ThinkZero,XAUUSD,4605.98,4606.06,0.08,8,London,Friday
2026-01-16 11:10:15,ICMarkets Raw,XAUUSD,4606.13,4606.19,0.06,6,London,Friday
2026-01-16 11:10:18,VantageMarkets Raw,XAUUSD,4605.98,4606.06,0.08,8,London,Friday
2026-01-16 11:10:21,FPMarkets Raw,XAUUSD,4605.9,4605.97,0.07,7,London,Friday
2026-01-16 11:11:08,Pepperstone Razor,XAUUSD,4605.08,4605.24,0.16,16,London,Friday
2026-01-16 11:11:10,FusionMarkets Zero,XAUUSD,4604.97,4605.03,0.06,6,London,Friday
2026-01-16 11:11:13,ThinkMarkets ThinkZero,XAUUSD,4604.42,4604.5,0.08,8,London,Friday
2026-01-16 11:11:16,ICMarkets Raw,XAUUSD,4604.63,4604.7,0.07,7,London,Friday
2026-01-16 11:11:19,VantageMarkets Raw,XAUUSD,4604.61,4604.69,0.08,8,London,Friday
2026-01-16 11:11:22,FPMarkets Raw,XAUUSD,4604.67,4604.74,0.07,7,London,Friday
2026-01-16 11:12:08,Pepperstone Razor,XAUUSD,4604.86,4605.01,0.15,15,London,Friday
2026-01-16 11:12:11,FusionMarkets Zero,XAUUSD,4604.96,4605.01,0.05,5,London,Friday
2026-01-16 11:12:14,ThinkMarkets ThinkZero,XAUUSD,4604.85,4604.93,0.08,8,London,Friday
2026-01-16 11:12:17,ICMarkets Raw,XAUUSD,4605.63,4605.68,0.05,5,London,Friday
2026-01-16 11:12:19,VantageMarkets Raw,XAUUSD,4605.63,4605.71,0.08,8,London,Friday
2026-01-16 11:12:22,FPMarkets Raw,XAUUSD,4605.24,4605.31,0.07,7,London,Friday
2026-01-16 11:13:07,Pepperstone Razor,XAUUSD,4605.02,4605.17,0.15,15,London,Friday
